today,interviewer,municipality,hh_m/male_infant,hh_m/male_young,hh_m/male_child,hh_m/male_adult,hh_m/male_senior,hh_f/female_infant,hh_f/female_young,hh_f/female_child,hh_f/female_adult,hh_f/female_senior,hh_males,hh_females,hh_total,hh_confirm,land_tenure,single_headed,single_headed_sex,pregnant_lactating,disabled_ill_male,disabled_ill_female,pre_income_primary,pre_income_primary_other,post_income_primary,post_income_primary_other,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,B11,B12,B13,B14,C15,C16,C17,C18,C19,C20,D21,D22,D23,D24,D25,D26,D27,D28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,meta/instanceID,_uuid,_submission_time
12/4/2014,Ace Norman Alvero,PH083743012_LE241,0,2,0,1,0,0,0,3,1,0,3,4,7,OK,free_private,yes,male,0,1,0,small_business,n/a,assistance_other,n/a,disagree,disagree,disagree,na,disagree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,na,disagree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,agree,uuid:232a6ed2-eed5-4284-a450-8c838ea75cc8,232a6ed2-eed5-4284-a450-8c838ea75cc8,2015-03-31T08:02:15
12/4/2014,Ace Norman Alvero,PH083743002_LE222,0,0,0,1,0,0,1,1,1,0,1,3,4,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:8ff91e61-b22a-4cea-82fe-ee0647cd6c26,8ff91e61-b22a-4cea-82fe-ee0647cd6c26,2015-03-31T08:02:17
12/4/2014,Ace Norman Alvero,PH083743005_LE230,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,free_private,yes,male,0,0,0,transpo,n/a,assistance_other,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:674580ac-6a38-41c3-8535-bfaae5ba4bbe,674580ac-6a38-41c3-8535-bfaae5ba4bbe,2015-03-31T08:02:18
3/31/2015,PH083743006_LE231,PH083743014_LE252,0,0,0,1,1,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:64a9799a-9184-495e-8db2-79e86da7bc71,64a9799a-9184-495e-8db2-79e86da7bc71,2015-03-31T09:45:28
3/31/2015,PH083743006_LE231,PH083743014_LE251,0,1,0,1,0,0,0,0,1,0,2,1,3,OK,rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,neither,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:b1a82eba-9718-44a9-a8d4-e5e1d953a7f6,b1a82eba-9718-44a9-a8d4-e5e1d953a7f6,2015-03-31T09:45:30
3/31/2015,PH083743006_LE231,PH083743015_LE253,0,0,1,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,1,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:7fc132ae-7ec1-4ba8-98b4-ecee7a69e314,7fc132ae-7ec1-4ba8-98b4-ecee7a69e314,2015-03-31T09:45:32
3/31/2015,PH083743006_LE231,PH083743004_LE228,1,0,1,1,1,0,1,1,1,0,4,3,7,OK,free_private,no,n/a,0,1,0,agriculture,n/a,agriculture,n/a,agree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,neither,neither,neither,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:8ea33fd4-da92-433c-b957-0aa5afd07864,8ea33fd4-da92-433c-b957-0aa5afd07864,2015-03-31T09:45:45
3/31/2015,PH083743009_LE250,PH083743009_LE250,0,0,3,2,0,0,0,1,1,0,5,2,7,OK,own,no,n/a,1,0,1,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,uuid:fc725432-b6cc-4ce0-be63-c8575c21abf3,fc725432-b6cc-4ce0-be63-c8575c21abf3,2015-03-31T09:45:46
3/31/2015,PH083743006_LE231,PH083743009_LE247,0,1,0,2,0,0,0,0,1,0,3,1,4,OK,rent,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:9f72e19b-cd82-45aa-9db8-3e42060594d3,9f72e19b-cd82-45aa-9db8-3e42060594d3,2015-03-31T09:45:48
3/31/2015,PH083743006_LE231,PH083743006_LE231,1,1,0,1,0,0,0,1,1,0,3,2,5,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:368b3376-6b1e-40c6-86ba-7314bb17bc80,368b3376-6b1e-40c6-86ba-7314bb17bc80,2015-03-31T09:45:50
3/31/2015,Michelle Garnica,PH083743010_LE238,0,2,0,1,0,0,1,1,2,1,3,5,8,OK,free_private,no,n/a,1,0,0,agriculture,n/a,agriculture,n/a,disagree,neither,neither,disagree,neither,disagree,disagree,agree,na,na,agree,agree,agree,agree,agree,agree,agree,neither,neither,disagree,neither,disagree,disagree,disagree,neither,disagree,disagree,disagree,agree,agree,agree,agree,agree,neither,disagree,disagree,agree,disagree,uuid:34d4bb41-6593-4518-9358-cdbc26c876a9,34d4bb41-6593-4518-9358-cdbc26c876a9,2015-04-01T00:16:03
3/30/2015,Ace Norman Alvero,PH083743010_LE236,0,0,3,1,0,0,0,2,2,1,4,5,9,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,agree,agree,na,na,agree_strongly,agree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,unsure,agree,agree,agree,agree,disagree,na,agree,agree,disagree,disagree,agree,agree,agree,unsure,agree,agree_strongly,agree_strongly,agree,agree,neither,agree,agree,uuid:a1ed06a0-8f46-4dc2-a42e-961e11b03aac,a1ed06a0-8f46-4dc2-a42e-961e11b03aac,2015-04-01T00:20:01
5/31/2015,Ace Norman Alvero,PH083743007_LE233,0,1,1,2,0,0,1,0,1,1,4,3,7,OK,own,no,n/a,0,0,0,agriculture,n/a,livestock_poultry,n/a,disagree,disagree,disagree,na,disagree,disagree,disagree,agree_strongly,disagree,disagree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,na,agree,agree_strongly,unsure,agree,agree_strongly,disagree,agree,agree,agree_strongly,agree,agree,uuid:f89aef96-6ab5-4fd9-aabd-44b50f20af7b,f89aef96-6ab5-4fd9-aabd-44b50f20af7b,2015-04-01T00:20:22
5/31/2015,Ace Norman Alvero,PH083743011_LE240,0,0,2,1,0,0,0,1,0,0,3,1,4,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,agree_strongly,agree_strongly,disagree,na,agree_strongly,agree,unsure,agree,na,na,agree,agree,agree,agree,agree,disagree,agree,disagree,disagree,disagree,agree,agree,na,agree,agree,agree,na,agree,agree,unsure,unsure,agree,unsure,unsure,unsure,agree,unsure,agree,uuid:8e81bcdf-68b9-4ea5-8c31-2ce4361d9cf2,8e81bcdf-68b9-4ea5-8c31-2ce4361d9cf2,2015-04-01T00:20:25
6/1/2015,Ace Norman Alvero,PH083743002_LE221,0,0,2,1,0,0,0,1,2,0,3,3,6,OK,free_private,no,n/a,0,0,0,other,Tuba,other,Tuba,disagree,disagree,disagree,agree,agree,agree,disagree,unsure,unsure,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,disagree,na,agree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,uuid:c3bc8de5-c3da-4677-b204-bd1bff4cd365,c3bc8de5-c3da-4677-b204-bd1bff4cd365,2015-04-01T00:20:27
3/31/2015,Michelle Garnica,PH083743009_LE243,0,0,3,3,0,0,0,1,2,1,6,4,10,OK,own,no,n/a,0,0,0,other,Pedicab driver,other,Tindahan,disagree_strongly,disagree_strongly,disagree,na,neither,disagree,disagree,neither,na,na,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,neither,agree,disagree,neither,disagree,disagree,disagree,agree,disagree,agree,agree_strongly,disagree,agree,agree,agree_strongly,agree_strongly,agree,na,unsure,agree,uuid:b83c8588-aeb5-43b7-9dc8-f4d088fec794,b83c8588-aeb5-43b7-9dc8-f4d088fec794,2015-04-01T00:22:36
3/31/2015,Michelle Garnica,PH083743009_LE244,0,0,0,0,1,0,0,0,1,0,1,1,2,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,disagree,disagree,agree,agree,na,na,na,na,na,neither,agree,disagree,agree,disagree_strongly,disagree_strongly,disagree_strongly,na,agree,agree,na,disagree_strongly,neither,disagree,disagree_strongly,disagree_strongly,neither,disagree_strongly,disagree_strongly,agree,disagree,agree,disagree,disagree,uuid:5c12a8f9-0700-4b1b-9bba-920c2af7a111,5c12a8f9-0700-4b1b-9bba-920c2af7a111,2015-04-01T00:23:35
3/31/2015,Michelle Garnica,PH083743009_LE245,1,1,1,1,0,0,0,0,1,0,4,1,5,OK,free_govt,no,n/a,0,0,0,daily_wage,n/a,daily_wage,n/a,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,na,neither,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,disagree,na,neither,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,neither,agree,agree,na,unsure,neither,uuid:a301d5c1-b223-4b7f-9324-34dbfad44488,a301d5c1-b223-4b7f-9324-34dbfad44488,2015-04-01T00:24:17
1/19/2015,Ace Norman Alvero,PH083743007_LE234,0,0,5,1,0,0,0,0,3,0,6,3,9,OK,free_private,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,agree,agree_strongly,agree_strongly,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,agree,uuid:fe597dce-c4cb-4a61-85be-e566f1724087,fe597dce-c4cb-4a61-85be-e566f1724087,2015-04-01T00:25:32
1/19/2015,Ace Norman Alvero,PH083743002_LE220,0,1,2,1,1,0,1,0,0,1,5,2,7,OK,free_private,no,n/a,0,0,0,agriculture,n/a,assistance_other,n/a,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree_strongly,uuid:20b7abd8-b4b2-4089-8fe8-4c5bdecf6c22,20b7abd8-b4b2-4089-8fe8-4c5bdecf6c22,2015-04-01T00:25:33
1/19/2015,Ace Norman Alvero,PH083743005_LE229,0,0,2,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,skilled_labor,n/a,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree_strongly,agree_strongly,uuid:d3d3fcce-081d-454e-8699-4bfdc4d2f706,d3d3fcce-081d-454e-8699-4bfdc4d2f706,2015-04-01T00:25:35
3/31/2015,Michelle Garnica,PH083743009_LE249,0,0,2,1,0,0,1,1,1,0,3,3,6,OK,free_private,no,n/a,0,0,0,transpo,n/a,transpo,n/a,agree,disagree_strongly,disagree,na,agree,neither,agree,agree,neither,disagree,neither,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,agree,neither,agree,agree,agree,agree,na,neither,agree_strongly,neither,agree_strongly,agree,agree_strongly,agree_strongly,agree,agree,agree,agree,uuid:082eab07-da40-4576-b82a-1c18b730cc23,082eab07-da40-4576-b82a-1c18b730cc23,2015-04-01T00:27:28
3/31/2015,Ace Norman Alvero,PH083743001_LE218,0,0,0,0,0,0,0,0,0,1,0,1,1,OK,own_rent,yes,female,0,0,0,other,Laundry,other,Laundry,disagree,agree,disagree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,agree_strongly,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree,uuid:530a278f-aeb5-44c3-8859-8b5698024087,530a278f-aeb5-44c3-8859-8b5698024087,2015-04-01T00:30:23
3/31/2015,Ace Norman Alvero,PH083743012_LE242,0,1,0,1,0,1,0,0,1,0,2,2,4,OK,own,no,n/a,0,0,0,agri_worker,n/a,agri_worker,n/a,agree,agree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:1bc544af-ed94-4b93-ad42-7f95105e72e2,1bc544af-ed94-4b93-ad42-7f95105e72e2,2015-04-01T00:30:24
3/31/2015,Michelle Garnica,PH083743009_LE248,0,1,2,2,0,0,0,1,1,0,5,2,7,OK,free_private,no,n/a,0,0,0,other,Labandera at nagtitinda ng gulay,other,Labandera,agree,neither,disagree,na,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,neither,agree,disagree,disagree_strongly,agree,agree,disagree_strongly,agree,na,neither,agree,agree,agree,agree,agree,agree,disagree,neither,unsure,agree,uuid:8882989d-d7ac-4160-8822-a3af6494cb46,8882989d-d7ac-4160-8822-a3af6494cb46,2015-04-01T00:33:28
3/31/2015,Michelle Garnica,PH083743023_LE235,0,1,1,1,0,0,0,0,1,0,3,1,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,other,Pagtitinda ng kakanin at labandera,agree,disagree,neither,na,agree,disagree,agree,agree,agree,neither,neither,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,na,agree,agree,agree,disagree,na,agree,agree,agree,agree,agree,agree,agree,agree,neither,agree,agree_strongly,uuid:40c99278-a9e2-42c9-8bce-403a6f6afaa1,40c99278-a9e2-42c9-8bce-403a6f6afaa1,2015-04-01T00:33:30
4/1/2015,Michelle Garnica,PH083706002_LE053,0,0,1,1,0,0,1,1,1,1,2,4,6,OK,own,yes,female,1,0,0,agriculture,n/a,other,Pagaalaga ng baboy,disagree,neither,disagree,disagree,agree,neither,agree,agree,na,na,agree,neither,agree,agree,agree,agree,disagree_strongly,disagree_strongly,na,na,neither,disagree,neither,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,disagree,disagree,disagree_strongly,agree,neither,neither,neither,disagree,agree,disagree,agree,uuid:15bca4ce-2047-4429-967d-69a9efe4df43,15bca4ce-2047-4429-967d-69a9efe4df43,2015-04-01T09:45:48
4/1/2015,Michelle Garnica,PH083706031_LE073,0,0,0,1,0,0,0,1,1,0,1,2,3,OK,own,yes,female,0,0,0,agriculture,n/a,agriculture,n/a,disagree_strongly,disagree_strongly,disagree_strongly,disagree,neither,agree,agree,agree,agree,agree,agree,agree,neither,neither,agree,agree,neither,neither,neither,neither,disagree,neither,neither,disagree,disagree,agree,agree,neither,agree,disagree,agree,agree,agree,agree,neither,agree,agree,agree,uuid:775afc99-fe73-4ef6-a938-bf3f04681805,775afc99-fe73-4ef6-a938-bf3f04681805,2015-04-01T09:45:50
4/1/2015,Michelle Garnica,PH083743006_LE231,0,0,0,1,0,0,0,0,0,0,1,0,1,OK,free_private,yes,male,0,0,0,agriculture,n/a,agriculture,n/a,disagree,agree,disagree,disagree,neither,neither,neither,agree_strongly,na,na,neither,neither,na,na,neither,neither,neither,disagree,na,na,disagree,na,na,neither,disagree,neither,disagree,agree,disagree,disagree,agree,agree_strongly,agree_strongly,agree_strongly,disagree,na,agree,agree_strongly,uuid:7dac169c-2c67-41a9-938c-3971e094b3c1,7dac169c-2c67-41a9-938c-3971e094b3c1,2015-04-01T09:45:52
4/1/2015,Michelle Garnica,PH083706002_LE054,2,1,2,1,1,0,0,1,2,0,7,3,10,OK,own,no,n/a,0,0,0,other,Housemaid,agriculture,n/a,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree_strongly,disagree,disagree,agree,agree,agree,agree,agree_strongly,agree,agree,agree,agree,agree,agree_strongly,uuid:633f859f-a81a-4eb3-906e-ef25c139c836,633f859f-a81a-4eb3-906e-ef25c139c836,2015-04-01T09:45:58
4/1/2015,Michelle Garnica,PH083706015_LE064,0,1,0,1,0,0,1,0,1,0,2,2,4,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,disagree,agree,disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,agree,disagree,disagree,neither,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree_strongly,disagree,disagree,disagree,disagree,disagree,uuid:9f7616e8-f156-4521-8f31-309352855b29,9f7616e8-f156-4521-8f31-309352855b29,2015-04-01T09:45:59
4/1/2015,Michelle Garnica,PH083743004_LE227,0,1,0,1,0,0,1,1,1,0,2,3,5,OK,free_private,no,n/a,0,0,1,agriculture,n/a,agriculture,n/a,disagree,disagree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree,disagree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:0bbb1a7d-8fa8-48f3-9053-0b5a38cf9faa,0bbb1a7d-8fa8-48f3-9053-0b5a38cf9faa,2015-04-01T09:46:00
3/31/2015,Michelle Garnica,PH083706002_LE051,0,1,0,2,0,0,0,5,2,0,3,7,10,OK,free_private,no,n/a,1,1,0,agriculture,n/a,other,Pagaalaga ng baboy,disagree,disagree_strongly,disagree,disagree,disagree,agree,agree,agree,unsure,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,neither,disagree,disagree,neither,neither,disagree,disagree_strongly,na,agree,agree,na,agree_strongly,agree,neither,unsure,unsure,neither,agree,agree,uuid:5f2c60e3-7508-4d9c-a1d5-91348c7f3b79,5f2c60e3-7508-4d9c-a1d5-91348c7f3b79,2015-04-01T09:46:23
4/1/2015,Michelle Garnica,PH083706022_LE065,0,1,3,1,0,0,0,0,1,0,5,1,6,OK,own,no,n/a,0,0,0,agriculture,n/a,agriculture,n/a,disagree,disagree,disagree_strongly,neither,agree,disagree_strongly,agree,agree,neither,disagree_strongly,agree,agree,neither,neither,agree,agree,neither,disagree,disagree,disagree,disagree_strongly,unsure,disagree,disagree,disagree,disagree,disagree,neither,disagree,unsure,agree,unsure,agree_strongly,agree,unsure,unsure,agree,agree,uuid:37d27ef5-cb9c-409b-8930-fe7a56325e62,37d27ef5-cb9c-409b-8930-fe7a56325e62,2015-04-01T09:46:24
4/1/2015,Michelle Garnica,PH083743004_LE224,0,1,1,1,0,1,1,2,1,0,3,5,8,OK,free_private,no,n/a,0,0,0,agriculture,n/a,other,Rtw vendor,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,disagree,agree,agree,agree,neither,agree,disagree,agree,disagree,disagree,agree,agree,disagree,disagree,na,disagree_strongly,disagree_strongly,disagree_strongly,disagree_strongly,agree,disagree,disagree,agree,agree,agree,agree,neither,neither,agree,agree,uuid:bc073c6c-c8a3-43d8-992b-169915f4b997,bc073c6c-c8a3-43d8-992b-169915f4b997,2015-04-01T09:46:26
3/31/2015,Ace Norman Alvero,PH083706028_LE070,1,1,1,1,0,0,0,1,1,0,4,2,6,OK,free_private,no,n/a,1,0,0,transpo,n/a,transpo,n/a,disagree,disagree,disagree,disagree,agree,agree,agree,agree,na,agree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,na,disagree,disagree,disagree,disagree,agree,agree,na,agree,agree,agree,agree,agree,agree_strongly,agree,agree,uuid:4ab486b6-0a68-475c-af09-ffcad0878250,4ab486b6-0a68-475c-af09-ffcad0878250,2015-04-01T09:46:45
3/31/2015,Ace Norman Alvero,PH083706009_LE059,0,0,2,0,0,1,3,0,3,0,2,7,9,OK,free_private,no,n/a,1,0,0,other,Tuba gatherer,other,Tuba gatherer,disagree_strongly,disagree_strongly,disagree,disagree,agree,agree,agree,agree_strongly,agree,agree,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree_strongly,agree,agree_strongly,agree,agree,disagree,disagree,agree,agree,na,disagree,disagree,agree,agree_strongly,agree,agree_strongly,agree_strongly,agree_strongly,agree,agree,agree,agree,agree_strongly,uuid:dfceeb3e-2d2b-4442-afe3-6ee7e69a9c70,dfceeb3e-2d2b-4442-afe3-6ee7e69a9c70,2015-04-01T09:46:50
3/31/2015,Ace Norman Alvero,PH083706007_LE057,0,0,0,1,0,0,0,3,1,0,1,4,5,OK,own,no,n/a,0,0,0,skilled_labor,n/a,skilled_labor,n/a,agree,disagree,disagree,disagree,agree,agree,agree,agree,unsure,unsure,agree,agree,disagree,na,agree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:4bcb94ab-21f5-49b5-a967-7b4ce342b580,4bcb94ab-21f5-49b5-a967-7b4ce342b580,2015-04-01T09:46:52
4/1/2015,Ace Norman Alvero,PH083706032_LE075,0,0,2,2,0,0,2,3,1,0,4,6,10,OK,free_private,no,n/a,1,0,0,other,Tuba gatherer,other,Tuba gatherer,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,unsure,agree,agree,disagree,disagree,agree,disagree,agree,agree,disagree,disagree,disagree,disagree,agree,disagree,disagree,disagree,disagree,agree,agree,na,agree,agree,disagree,agree,agree,agree,agree,agree,uuid:20245719-8471-4e83-92a9-949c25f8fc55,20245719-8471-4e83-92a9-949c25f8fc55,2015-04-01T09:46:53
1/20/2015,Ace Norman Alvero,PH083706028_LE069,0,1,0,1,0,0,0,0,1,0,2,1,3,OK,free_private,no,n/a,0,0,0,agriculture,n/a,other,Nagtutuba,disagree,agree_strongly,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:20a6ba8f-2a3e-4a85-a93d-2ad3234bdd53,20a6ba8f-2a3e-4a85-a93d-2ad3234bdd53,2015-04-01T09:47:09
1/20/2015,Ace Norman Alvero,PH083706028_LE066,0,0,1,1,0,0,1,3,1,0,2,5,7,OK,free_private,no,n/a,0,0,0,agriculture,n/a,small_business,n/a,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,uuid:93ba5506-03f4-41a7-8c80-74ef5f915cea,93ba5506-03f4-41a7-8c80-74ef5f915cea,2015-04-01T09:47:11
1/20/2015,Ace Norman Alvero,PH083706038_LE061,0,1,0,1,0,0,1,0,1,0,2,2,4,OK,free_private,no,n/a,0,0,0,agriculture,n/a,other,Magtutuba,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree,na,na,na,agree,agree,na,agree,agree,agree,agree,agree,agree,agree,agree,neither,disagree_strongly,agree,disagree,disagree,disagree,agree,uuid:6ab5d129-373e-457e-a8f2-4fc0633facf8,6ab5d129-373e-457e-a8f2-4fc0633facf8,2015-04-01T09:47:12
